sourceId,lineId,customerId,validAfter,expiryDate,sku,attribute1,attribute2,attribute7,attribute11,userGroupEdit,userGroupViewDetails
P-7260,V9C274c45g19Ko1,CD-00002,2021-03-04,2021-03-30,Pfx-abc-4,170,17,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7261,61GIC181fgkAJ6U,,2019-07-23,2019-09-20,Pfx-abc-1,10,17,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7262,856OYcyxYz39W41,CH-0014,2021-03-23,2021-05-11,Pfx-3.5,170,11.7,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7262,Q1Vd1f9L2J78Otb,CG-0027,2021-10-12,2021-10-20,Pfx-4.0,140,13.5,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7267,3R9p77m36X12WVh,CG-0028,2021-07-17,2021-08-29,Pfx-abc-6,270,17.1,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7269,qfnpqj7wT40b940,CD-00085,2021-04-01,2021-04-24,Pfx-6.0,190,30,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7278,0G6V2vur9dc8t80,,2021-02-19,2021-03-13,Pfx-3.6,10,13.5,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7278,G2Q86580G989B00,CD-00089,2020-06-25,2020-08-04,Pfx-6.0,80,27,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7279,0V03g46t23Rv82E,,2020-08-10,2020-08-31,Pfx-4.0,15,15,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7280,2j5S5pw60k9OZV0,,2019-07-18,2019-08-04,Pfx-abc-5,14,12,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7283,BCK97W3777Y57aJ,,2021-06-12,2021-07-12,Pfx-2.7,27,12.8,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7283,35Wb73HBQowOq2f,CH-0013,2020-07-23,2020-09-19,Pfx-2.7,180,14.4,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7283,6L27d2zm1109WIe,,2019-03-06,2019-04-19,Pfx-abc-4,5,15.3,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7284,D1weOpUW3sAl93h,,2021-08-26,2021-10-22,Pfx-3.5,10,13,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7286,892gsp4f505pA4X,CD-00077,2020-04-27,2020-06-01,Pfx-3.2,80,9.9,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7287,uol2k452U71NL28,CD-00149,2020-03-12,2020-04-19,Pfx-3.6,90,15,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7291,R0QS52bKDrm61xR,CD-00048,2020-07-29,2020-08-07,Pfx-3.0,10,19,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7292,8nl933Xobj0A8Z8,CD-00103,2021-04-29,2021-05-04,Pfx-abc-6,10,15.2,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7293,7527qvP346t4186,CG-0034,2020-12-06,2020-12-13,Pfx-2.7,1260,12.8,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7296,g63aN66jz2i2V3k,CD-00017,2020-05-12,2020-06-25,Pfx-3.3,130,15.2,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7297,W31m2QK6VaptbmL,,2021-07-18,2021-08-11,Pfx-2.7,27,14.4,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7301,oowb1J2n0LgeL4W,CD-00086,2020-10-27,2020-12-05,Pfx-3.6,120,15,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7302,2F1k7XusV2v67S7,CH-0047,2021-01-11,2021-03-10,Pfx-3.2,150,9.9,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7306,1a027c19uzgZX2Y,CG-0031,2021-08-13,2021-08-16,Pfx-3.6,30,16.5,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7306,eDg3kZaetAeO0wA,,2020-03-06,2020-04-30,Pfx-abc-1,6,15.3,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7307,r69016QE87ib1g1,CD-00036,2020-10-30,2020-12-05,Pfx-3.3,70,19,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7310,CIgVsl4gLH6mZ4j,CD-00083,2019-02-10,2019-04-05,Pfx-3.1,100,16.5,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7313,jYK0EFf35755d3m,,2021-10-21,2021-11-27,Pfx-abc-2,21,14,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7314,2t5k9u4Kj3985UM,CH-0001,2019-01-30,2019-02-12,Pfx-abc-4,90,18.7,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7315,0E153z3l1g7vv5n,CD-00021,2020-07-23,2020-08-03,Pfx-abc-1,110,15.3,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7315,0496537798Dv98E,CD-00016,2020-03-24,2020-05-06,Pfx-abc-6,250,19,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7319,D0j79WPQU9s1464,CD-00109,2021-12-10,2022-01-24,Pfx-3.1,60,15,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7323,R2s4C7UJTo3Pfau,,2020-01-21,2020-01-27,Pfx-abc-7,9,12.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7326,MA6004Uz6l70L7T,CG-0009,2020-06-17,2020-06-22,Pfx-3.0,160,15.2,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7327,6i11j6r4Rd1O0R5,CH-0016,2020-07-09,2020-08-03,Pfx-2.9,90,31.2,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7327,09u47ooA0720Y2w,CD-00099,2020-09-22,2020-11-16,Pfx-3.7,910,13,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7327,68S0Mq607t643dP,CG-0026,2020-12-07,2021-01-14,Pfx-4.0,100,13.5,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7328,2iQ846AD2MZ52l7,,2019-07-18,2019-08-19,Pfx-3.4,59,12,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7329,WU4D9j33E5c369Z,CD-00048,2020-05-02,2020-05-31,Pfx-3.7,30,11.7,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7330,Q1Q36JS70oZ0273,CD-00123,2019-09-07,2019-10-31,Pfx-abc-2,70,14,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7330,40284FOpD84958w,CD-00039,2021-02-18,2021-03-14,Pfx-abc-7,100,12.1,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7334,616620525g36636,,2019-11-28,2019-12-25,Pfx-5.0,3,10,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7335,d0C496W2n8b04P7,CD-00018,2020-12-17,2021-01-16,Pfx-3.6,20,13.5,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7338,lG1f5l9x2xD0162,CG-0013,2021-10-22,2021-12-02,Pfx-abc-2,130,11.2,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7340,03D1z84u038687B,CH-0037,2021-05-14,2021-07-07,Pfx-3.0,20,17.1,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7340,83AGLy34616X72r,,2019-03-23,2019-04-16,Pfx-abc-1,47,17,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7344,l3613i0071GIIe1,,2021-02-11,2021-03-24,Pfx-abc-6,6,19,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7345,WJ20TK5jdd7C46z,CG-0007,2019-11-18,2019-11-22,Pfx-abc-4,370,15.3,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7346,n32wB3gj47M6w2Q,CH-0005,2019-08-02,2019-08-21,Pfx-2.9,70,42.9,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7348,n0qU4A0PTGTf4kG,CD-00053,2020-01-30,2020-02-05,Pfx-3.5,40,10.4,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7353,87K1v91060j4cA3,CG-0027,2020-02-23,2020-02-29,Pfx-abc-6,250,20.9,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7354,m3i8M5a7833NTnz,CG-0022,2020-09-28,2020-11-14,Pfx-2.8,70,17.1,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7354,t1T1U55G0jVC7C2,CD-00018,2019-08-01,2019-09-02,Pfx-3.6,130,16.5,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7357,QL9Aendf2c9P50G,CG-0011,2021-10-06,2021-10-14,Pfx-5.0,280,10,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7357,p439YW091E8g6Vi,CG-0022,2019-10-16,2019-11-19,Pfx-abc-3,10,8.1,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7362,784O4132hc8SC62,CD-00113,2021-04-03,2021-04-30,Pfx-3.1,10,13.5,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7363,G9ev3Er1714699O,,2021-06-20,2021-06-28,Pfx-3.1,28,12,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7365,W4hoh35z8O47360,CG-0026,2020-12-31,2021-02-18,Pfx-abc-6,210,15.2,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7369,W0vPN38bhmK7877,CG-0022,2021-02-07,2021-04-06,Pfx-3.3,40,15.2,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7379,D5mqZA95rFlF821,CD-00042,2020-02-29,2020-03-09,Pfx-4.0,130,13.5,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7387,2434969a4zx4q53,CH-0013,2020-09-22,2020-11-06,Pfx-abc-7,70,9.9,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7388,42NR2XdWiL9019z,,2019-12-19,2020-01-25,Pfx-3.1,34,12,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7389,33SbAX3s6756p99,CD-00073,2019-06-03,2019-07-09,Pfx-abc-7,210,8.8,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7392,211319M0k3JG9B7,CD-00071,2020-01-01,2020-01-24,Pfx-2.7,130,14.4,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7395,41BmZv3467S7B5J,,2019-02-19,2019-04-19,Pfx-3.6,80,12,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7396,Y416C70cHNqv8k0,CD-00113,2020-11-06,2021-01-01,Pfx-abc-6,40,20.9,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7406,ke671nE5k292HSG,,2021-07-11,2021-08-17,Pfx-3.0,36,15.2,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7407,819N0aX8p810F9U,CD-00047,2021-06-12,2021-07-19,Pfx-2.7,90,17.6,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7407,4Id82239mwVw023,CH-0014,2021-06-26,2021-06-29,Pfx-abc-3,210,7.2,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7412,9n81672tAq02wM6,CD-00096,2019-03-12,2019-03-19,Pfx-2.9,110,39,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7413,Z6K6309SRaYGpm5,,2020-08-06,2020-09-05,Pfx-4.0,2,15,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7420,9n3g49695rHKER6,CG-0011,2021-08-04,2021-09-29,Pfx-3.5,70,11.7,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7426,2Oe9pS54Qi3Z5zp,CD-00149,2020-01-18,2020-02-27,Pfx-abc-1,10,13.6,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7429,82q5mG7g36xrB3N,CD-00071,2021-09-26,2021-11-06,Pfx-3.4,250,10.8,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7431,64Z2s9Sb52k2556,,2019-11-21,2019-12-25,Pfx-2.8,6,19,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7431,FimUkFQ8oVt81e3,,2019-12-14,2020-02-08,Pfx-6.0,14,24,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7431,1Jd8sX6465vl953,CD-00151,2019-01-18,2019-02-28,Pfx-abc-3,1,7.2,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7434,8J0o71B2Yc24EE8,,2019-12-13,2020-01-10,Pfx-3.1,2,13.5,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7436,q82Jg27ky434l0B,CD-00050,2020-01-27,2020-02-07,Pfx-abc-4,1,15.3,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7441,5p3mlK956K2T6c2,CD-00002,2020-10-01,2020-11-23,Pfx-abc-5,20,10.8,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7442,4M19R733s8940Ka,CD-00002,2020-09-12,2020-10-06,Pfx-2.7,580,16,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7445,4y8EFO31fmjxE8L,CD-00145,2019-08-21,2019-10-10,Pfx-2.9,370,39,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7449,fa1TJXx8q42v2G9,CD-00123,2019-04-17,2019-06-14,Pfx-2.8,60,15.2,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7451,33jP9425l98V643,CD-00115,2020-09-03,2020-09-23,Pfx-4.0,220,12,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7459,9605054gBZW5i8K,CG-0009,2021-09-09,2021-10-11,Pfx-abc-5,860,12,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7459,KL3T035Hf371sm1,CG-0031,2020-06-04,2020-06-10,Pfx-abc-8,50,19.8,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7461,Bn27J3z37Tl87c2,,2020-12-29,2021-01-07,Pfx-abc-8,10,14.4,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7462,56994C4fW0D1c0s,CD-00051,2021-11-22,2022-01-08,Pfx-3.6,300,15,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7463,M458047us5EM889,CD-00005,2020-04-18,2020-05-18,Pfx-abc-4,30,18.7,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7464,K33YYn5C2R025bn,CD-00127,2019-06-04,2019-06-15,Pfx-2.9,60,39,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7470,LI4j1K5L4b8G634,CD-00047,2020-11-26,2021-01-11,Pfx-3.1,140,16.5,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7470,z3hkmyd1uv141CE,CG-0030,2019-05-08,2019-06-02,Pfx-3.5,440,11.7,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7472,80824UI9oT2r0l8,CD-00060,2020-06-06,2020-07-18,Pfx-abc-8,60,19.8,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7474,Y9iAW6Xl5KW9hd0,,2021-04-30,2021-05-17,Pfx-abc-6,1,19,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7482,mfGEQq7yxdn8iyG,CD-00123,2019-10-17,2019-12-15,Pfx-3.2,70,8.8,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7483,C43Pb49MLZ6zWq6,CD-00111,2020-03-01,2020-03-10,Pfx-3.2,100,9.9,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7485,81s86962nh27t70,,2020-12-14,2021-01-02,Pfx-3.7,15,11.7,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7501,336RRZ9mk8OkCLt,,2020-12-07,2020-12-26,Pfx-3.0,21,17.1,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7501,M4063H1WBSg95xT,,2020-11-29,2020-12-18,Pfx-abc-3,45,9,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7503,oC3jXwT6f7WfcI9,CG-0026,2020-11-30,2020-12-14,Pfx-abc-4,470,15.3,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7507,Ah01NVVE8bVZFU4,CD-00111,2019-02-06,2019-02-19,Pfx-abc-5,40,10.8,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7508,942516b4ibk2Gf6,CD-00117,2019-07-21,2019-08-18,Pfx-3.4,530,12,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7509,B4558W1B2ft5S8v,CD-00083,2019-10-20,2019-11-19,Pfx-3.1,670,15,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7511,1tWdhl4b3HY67Vp,,2020-11-16,2020-12-09,Pfx-3.5,30,10.4,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7514,9aE3NH5L72h721r,CG-0029,2020-12-01,2021-01-06,Pfx-5.0,70,8,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7515,oypG7V60UmWS613,,2020-09-14,2020-10-30,Pfx-3.0,21,17.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7517,697u7480Z4012nT,CD-00038,2019-05-13,2019-05-21,Pfx-3.3,150,19,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7518,m1gC9GOy1559r2F,,2020-01-11,2020-02-13,Pfx-2.8,14,20.9,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7520,i8u4R3x6lFKvR9v,,2021-04-30,2021-06-05,Pfx-3.4,24,12,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7520,456nlnS1F3Z4W4I,CH-0047,2019-06-02,2019-06-14,Pfx-4.0,40,13.5,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7520,56D69iyOk2xO125,CD-00090,2020-08-29,2020-10-10,Pfx-abc-2,440,15.4,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7522,m6Hna6397iv361J,CD-00047,2019-11-17,2019-12-13,Pfx-abc-6,410,20.9,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7527,7B565r748f62WBp,CD-00011,2020-03-19,2020-04-20,Pfx-abc-1,110,17,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7528,37zJNj430LOY4D8,CD-00053,2021-02-25,2021-04-12,Pfx-3.7,140,11.7,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7532,3356OC7715U1wrv,CD-00083,2019-01-02,2019-02-20,Pfx-abc-6,360,15.2,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7533,46TO2I9lf9TyZ62,CD-00002,2019-08-21,2019-09-30,Pfx-abc-3,30,8.1,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7533,113nvW5347Fp4nd,CD-00137,2019-04-14,2019-05-01,Pfx-abc-8,610,16.2,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7538,6hCX7YA36WVumci,,2021-03-12,2021-04-07,Pfx-2.7,30,16,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7539,d2CA96523wr6Jk2,,2020-06-19,2020-07-26,Pfx-3.6,41,12,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7540,baE4K23rPNb09PZ,CD-00117,2021-03-21,2021-03-30,Pfx-abc-3,50,7.2,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7540,j1Uk0B3kZ205J33,,2021-09-03,2021-09-27,Pfx-abc-4,40,15.3,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7544,k3p7nny31C650SK,CH-0001,2020-12-08,2020-12-14,Pfx-abc-8,180,18,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7546,i3f35YmLKctW97R,CG-0032,2019-12-19,2020-02-10,Pfx-3.2,160,8.8,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7546,902306TD86x4f8r,,2021-03-04,2021-04-12,Pfx-abc-1,16,15.3,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7548,494492Jsu1n0ecx,CD-00145,2019-07-04,2019-07-08,Pfx-3.2,70,12.1,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7551,257IzS00C9387U9,CG-0022,2020-11-13,2021-01-01,Pfx-abc-8,320,14.4,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7552,86dS9L8xelq3v48,CD-00042,2020-05-14,2020-06-03,Pfx-3.5,690,11.7,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7556,09gN206J6NM346t,,2020-08-01,2020-08-24,Pfx-2.8,9,15.2,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7561,7xVxt7p6xL5A84b,,2019-03-20,2019-03-23,Pfx-abc-1,2,13.6,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7563,T933jLa7UVD72dp,CD-00147,2019-09-07,2019-10-10,Pfx-3.4,50,12,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7565,6ykxj3Pe3l5eGP5,CD-00018,2020-06-12,2020-07-17,Pfx-4.0,190,12,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7568,bg8Cd6d941eo560,,2019-08-11,2019-08-14,Pfx-2.8,1,17.1,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7569,BgiHWEVE6227s74,CD-00135,2019-08-08,2019-08-24,Pfx-3.1,380,16.5,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7569,NTtWE7fIbe66o77,CD-00127,2019-06-01,2019-07-20,Pfx-5.0,210,11,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7570,8C59p57oFWY50S0,CG-0024,2021-09-01,2021-10-17,Pfx-2.9,180,31.2,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7577,06Q97w54vjIRc64,CD-00135,2019-10-31,2019-11-09,Pfx-abc-1,120,15.3,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7579,4m2L024U4027k77,,2020-11-08,2021-01-05,Pfx-3.4,15,12,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7579,7FMiCKO254Qt02V,CH-0047,2019-04-10,2019-05-15,Pfx-abc-2,70,14,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7579,i8iw5v8723kEv0f,CD-00039,2019-02-23,2019-03-10,Pfx-abc-8,730,18,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7583,093o09C09m1495S,CD-00002,2019-04-15,2019-05-07,Pfx-3.7,120,14.3,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7585,F8LGU8TZI24456E,CG-0005,2020-10-10,2020-11-24,Pfx-6.0,280,24,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7585,682UAXwPwS127W3,CH-0014,2021-05-25,2021-06-23,Pfx-abc-2,430,15.4,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7586,E307AV72TFx1282,CH-0047,2021-08-28,2021-10-22,Pfx-6.0,190,27,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7586,34Uf3229kX4HC8P,CG-0018,2019-05-06,2019-06-26,Pfx-abc-2,300,14,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7589,7z55TXp311jZPQm,,2020-12-03,2020-12-20,Pfx-3.2,21,9.9,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7592,7nSUpR9988F7uOJ,CD-00050,2021-02-06,2021-03-23,Pfx-abc-6,430,15.2,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7593,xF9Sz31pj3s2088,CD-00054,2020-11-28,2020-12-01,Pfx-2.7,570,17.6,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7593,Z077N2185Azl0BV,CD-00127,2021-09-14,2021-09-28,Pfx-3.4,200,10.8,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7593,g0Z6Yv8dV0982cM,CG-0026,2020-03-24,2020-04-04,Pfx-4.0,150,15,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7596,deOeg314134sor1,CH-0015,2021-04-19,2021-05-01,Pfx-3.4,10,10.8,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7599,3f7R20GjA1H03z5,,2021-04-03,2021-05-30,Pfx-2.8,39,15.2,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-7603,faOm5LKzC73138D,,2019-05-18,2019-07-14,Pfx-3.5,8,14.3,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
